well,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
9df1b1f9,11989.71,11117.95,12156.95,11889.71,12089.910000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.05999999999949068,0.7800000000006548,0.0012763241863433313,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
9dfff011,11419.13,10482.42,11594.55,11319.13,11519.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.8799999999991996,0.00046307015512850195,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
9e3e364d,11394.6,10880.31,11537.41,11294.6,11494.800000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.06000000000130967,0.930000000000291,0.0002331002331002331,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
9efc812e,11167.54,10602.58,11331.96,11067.54,11267.740000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.030000000002473826,3.8700000000008004,0.0011235955056179776,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
9f0c7bae,12791.0,12431.95,12981.95,12691.0,12891.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.040000000000873115,0.15999999999985448,0.0003933910306845004,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
9ffce529,12054.09,11452.95,12202.95,11954.09,12154.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.049999999999272404,0.07999999999992724,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a0383629,11200.62,10471.95,11366.45,11100.62,11300.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.050000000001091394,0.8899999999994179,0.00017146776406035664,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a056d01e,11730.37,10970.45,11871.45,11630.37,11830.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.050000000001091394,2.8000000000010914,0.001067561384779625,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a08d9e63,10991.21,10394.87,11145.28,10891.21,11091.410000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.07000000000152795,0.11000000000152796,0.005500000000076398,0.07999999999992724,0.11000000000240107,0.000271370420624152,1.0,1.0,1.0,0.0,0.0,0.04611570247750208,0.046115702477502074,0.04611570247750208,0.046115702477502074
a0b83014,11396.69,10448.44,11537.41,11296.69,11496.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.040000000000873115,0.050000000001091394,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a0e92ed6,11956.48,11549.45,12181.95,11856.48,12056.680000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.06999999999970896,6.1200000000008,0.011639779456810292,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a15bc102,10944.61,10069.45,11136.45,10844.61,11044.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000002473826,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
a247e7cf,10976.45,10362.13,11110.62,10876.45,11076.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.040000000002692104,1.2299999999995634,0.00035248501938667606,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a2e8e7f6,10775.26,10259.65,10881.6,10675.26,10875.460000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.049999999999272404,4.449999999998909,0.0002100840336134454,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a3518960,12147.37,11042.15,12325.65,12047.37,12247.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,3.4400000000005093,0.008254479565129856,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a3f71395,12773.56,12210.95,12981.95,12673.56,12873.760000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.09000000000196451,4.299999999999272,0.045462745805520476,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a4719920,11440.05,10872.95,11591.95,11340.05,11540.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a48640d9,12509.75,11705.95,12748.95,12409.75,12609.950000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.08000000000174623,0.12000000000174624,0.006000000000087312,0.06999999999970896,0.11000000000240107,0.0,1.0,1.0,1.0,0.0,0.0,0.03555555555393864,0.03555555555393864,0.03555555555393864,0.03555555555393864
a4cdbb0f,10964.9,10415.63,11110.62,10864.9,11065.100000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.059999999997671694,0.4099999999998545,0.0003843197540353574,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a4f989c2,11170.570000000002,10560.53,11311.5,11070.570000000002,11270.77000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06999999999970896,1.1700000000000728,0.003342618384401114,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a5aa7973,10953.87,10116.45,11122.45,10853.87,11054.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999810825,0.12999999999919964,0.015814558058925475,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a5e6f7dc,11402.85,10689.87,11537.41,11302.85,11503.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.07000000000152795,0.12000000000261934,0.004602584528235086,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a612d5a0,11145.740000000002,10406.55,11311.5,11045.740000000002,11245.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.049999999999272404,1.5600000000013097,0.0003753049352598987,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a622ce4d,11393.240000000002,10778.84,11537.41,11293.240000000002,11493.44000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.049999999999272404,0.1,0.005,0.06999999999970896,0.09000000000014552,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a645da9a,12022.35,11253.45,12156.95,11922.35,12122.550000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.06999999999970896,1.0599999999994907,0.0009703085581214826,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a692b17e,11174.29,10329.45,11366.45,11074.29,11274.490000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a6b8ac67,12752.41,12028.45,12981.95,12652.41,12852.610000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.07999999999992724,0.23999999999978172,0.0009169264624977076,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a6ed2eff,11314.65,10459.44,11537.41,11214.65,11414.850000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.049999999999272404,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a6f967fb,12677.94,11496.88,12874.68,12577.94,12778.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a76db406,10770.320000000002,9922.67,10881.6,10670.320000000002,10870.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.040000000000873115,2.649999999999636,0.0008561643835616438,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
a7744f5b,11196.51,10529.45,11366.45,11096.51,11296.710000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,0.11000000000240107,0.015992689056431347,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
a783cc24,10769.72,10298.65,10881.6,10669.72,10869.920000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000002473826,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a79fd2e7,11964.67,11100.45,12156.95,11864.67,12064.870000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.07000000000152795,0.10000000000218279,0.0018165304268846503,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a7fc3e6b,10947.85,10226.45,11136.45,10847.85,11048.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.08000000000174623,0.12000000000261934,0.006297229219143577,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a85bb86f,11142.83,10232.38,11350.94,11042.83,11243.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.07000000000152795,0.42000000000189175,0.010325911584382058,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a85e4bc3,10083.11,9533.45,10236.85,9983.11,10183.310000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.09000000000014552,0.4099999999998545,0.0336171141672124,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a87433c9,11899.42,11054.45,11917.45,11799.42,11957.620000000165,453,158.20000000016444,last_tvt_minus_100,typewell_max_plus_40,-0.030000000000654836,0.1,0.005,0.050000000001091394,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a8ed028a,12822.85,12048.95,12987.45,12722.85,12923.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.07999999999810825,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
a959858c,12133.85,10955.91,12325.65,12033.85,12234.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.05999999999949068,0.2000000000007276,0.00022706630336058128,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
a9c9b150,11158.3,10317.05,11311.5,11058.3,11258.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.05999999999949068,1.2099999999991269,0.0002508780732563974,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
aa95015b,11344.81,10733.36,11537.41,11244.81,11445.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.05000000000291038,0.2600000000002183,0.00023255813953488373,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
aaaf3c03,11995.84,11206.95,12202.95,11895.84,12096.040000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.00999999999839929,0.1,0.005,0.09000000000014552,0.17000000000189175,0.010343677010343676,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
aaeffccb,12212.01,11312.95,12366.95,12112.01,12312.210000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.039999999999054126,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ab112491,12276.5,11274.95,12366.95,12176.5,12376.700000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.06999999999970896,0.1400000000012369,0.011186113789778206,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
ab18d3fc,12282.02,11536.95,12366.95,12182.02,12382.220000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.07000000000152795,0.11000000000240107,0.008781173164734809,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
ab3ced07,12222.14,11442.95,12366.95,12122.14,12322.340000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.05999999999949068,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
ab6fe95d,10065.52,9232.65,10236.85,9965.52,10165.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.03000000000156433,0.1,0.005,0.06000000000040018,0.12000000000261934,0.02622473137861956,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
ab94878e,11172.76,10353.81,11331.96,11072.76,11272.960000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.06999999999788997,1.8400000000001455,0.002498334443704197,1.0,1.0,1.0,0.0,0.0,0.046115702479688665,0.04611570247968867,0.046115702479688665,0.04611570247968867
abf460d2,12086.87,11497.95,12366.95,11986.87,12187.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ac6f01d5,12523.62,11710.59,12652.570000000002,12423.62,12623.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.050000000001091394,2.25,0.00019984012789768185,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
ad2133a8,12070.21,11353.45,12202.95,11970.21,12170.410000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,1.8189894035458565e-12,0.1,0.005,0.050000000001091394,0.999999999998181,0.00017455053237912376,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
add9c322,10887.54,10222.33,11021.27,10787.54,10987.740000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.07999999999992724,0.11999999999992725,0.005999999999996362,0.050000000001091394,5.960000000002765,0.000762970498474059,1.0,1.0,1.0,0.0,0.0,0.035555555555622904,0.035555555555622904,0.035555555555622904,0.035555555555622904
ae069086,11205.75,10218.740000000002,11331.96,11105.75,11305.950000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999810825,3.3800000000010186,0.0004192872117400419,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ae0784a8,12067.03,11643.95,12279.45,11967.03,12167.230000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.06999999999970896,0.10999999999970897,0.005499999999985449,0.05000000000291038,2.0500000000010914,0.0026843921769142275,1.0,1.0,1.0,0.0,0.0,0.04611570247968867,0.04611570247968867,0.04611570247968867,0.04611570247968867
ae35f33a,12679.47,11733.45,12981.95,12579.47,12779.670000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.05999999999949068,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
ae8959c3,10869.47,9786.61,10956.570000000002,10769.47,10969.670000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.07000000000152795,3.109999999996944,0.002213368747233289,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
aed44918,12770.94,12429.070000000002,12991.53,12670.94,12871.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
aee6393a,11003.59,10624.34,11145.28,10903.59,11103.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.12000000000261934,0.011594202898550725,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
af7a59ce,11315.72,10843.95,11372.45,11215.72,11412.770000000204,564,197.05000000020482,last_tvt_minus_100,typewell_max_plus_40,-0.030000000000654836,0.1,0.005,0.040000000000873115,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
aff4e561,10940.68,10183.13,11110.62,10840.68,11040.880000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.040000000000873115,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
b04b58a3,10750.64,10114.16,10881.6,10650.64,10850.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.07999999999992724,0.11999999999992725,0.005999999999996362,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.035555555555622904,0.035555555555622904,0.035555555555622904,0.035555555555622904
b0d42b0d,11065.59,10580.53,11311.5,10965.59,11165.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.07000000000152795,0.11000000000058208,0.008851337759002213,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
b0f53bf4,12216.87,11849.95,12366.95,12116.87,12317.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.08999999999832653,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
b19b0395,11199.23,10676.45,11366.45,11099.23,11299.430000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.049999999999272404,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
b1efb8a4,12015.570000000002,11378.95,12156.95,11915.570000000002,12115.77000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.049999999999272404,1.4599999999991269,0.00016672224074691563,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
b32902c0,10919.4,10063.34,11021.27,10819.4,11019.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999997235136,0.1,0.005,0.07000000000152795,3.389999999999418,0.025472689075630252,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
b32e4903,11184.37,10422.45,11366.45,11084.37,11284.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
b3388334,11481.52,10630.45,11651.45,11381.52,11581.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06000000000130967,0.10000000000130968,0.005000000000065484,0.08000000000174623,0.9899999999997817,0.002302631578947368,1.0,1.0,1.0,0.0,0.0,0.059999999997904487,0.05999999999790449,0.059999999997904487,0.05999999999790449
b37fd114,11373.26,10818.95,11591.95,11273.26,11473.460000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.00999999999839929,0.1,0.005,0.050000000001091394,0.1000000000003638,0.00012253400318588408,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
b38e3116,12012.820000000002,11215.45,12156.95,11912.820000000002,12113.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
b4d8dd4f,11194.490000000002,10414.820000000002,11350.94,11094.490000000002,11294.69000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,2.110000000000582,0.018079361352430146,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
