split,well_id,typewell_hash,exact_typewell_group,exact_typewell_group_size,shared_typewell,n_xy_points,x_start,y_start,x_end,y_end,x_midpoint,y_midpoint,x_mean,y_mean,x_min,x_max,y_min,y_max,horizontal_well_path,typewell_path
train,a3f71395,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,7040,2947635.85,1014655.5,2944401.82,1020626.41,2946065.8,1017533.56,2946069.396840906,1017544.0322940343,2944401.82,2947635.85,1014655.5,1020626.41,data/raw/train/a3f71395__horizontal_well.csv,
train,a4719920,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,7495,2988527.31,1089161.46,2991220.39,1082530.74,2989871.87,1086021.8,2989866.278713803,1086007.9211647764,2988527.31,2991220.39,1082530.74,1089161.46,data/raw/train/a4719920__horizontal_well.csv,
train,a48640d9,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,6586,3008077.79,1073442.93,3011849.01,1068601.98,3009860.7,1071223.29,3009876.745698454,1071205.2227558487,3008077.79,3011849.01,1068601.98,1073442.93,data/raw/train/a48640d9__horizontal_well.csv,
train,a4cdbb0f,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,6759,2889916.52,1026393.02,2885248.13,1030936.59,2887662.72,1028590.76,2887678.4489939366,1028618.3814484389,2885248.13,2889916.52,1026393.02,1030936.59,data/raw/train/a4cdbb0f__horizontal_well.csv,
train,a4f989c2,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,7024,2971708.26,1096142.24,2976193.14,1091208.26,2973883.09,1093843.51,2973885.897062919,1093828.8627292162,2971708.16,2976193.14,1091208.26,1096142.24,data/raw/train/a4f989c2__horizontal_well.csv,
train,a5aa7973,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6449,3008072.9,1128542.81,3006699.28,1134238.77,3007446.97,1131108.41,3007442.6342564872,1131137.8669902314,3006699.28,3008073.0,1128542.81,1134238.77,data/raw/train/a5aa7973__horizontal_well.csv,
train,a5e6f7dc,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7331,2990776.82,1113046.88,2993366.26,1106714.43,2991952.46,1110088.87,2991973.4346432877,1110077.0439762636,2990776.8,2993366.26,1106714.43,1113046.88,data/raw/train/a5e6f7dc__horizontal_well.csv,
train,a612d5a0,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,7160,2971171.16,1095634.05,2975577.07,1090675.05,2973248.94,1093386.67,2973258.4202835322,1093365.617367319,2971168.74,2975577.07,1090675.05,1095635.12,data/raw/train/a612d5a0__horizontal_well.csv,
train,a622ce4d,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,8047,2994094.67,1114761.56,2996830.21,1107637.9,2995381.97,1111382.7,2995395.1153610055,1111374.2205505176,2994094.67,2996830.21,1107637.9,1114761.56,data/raw/train/a622ce4d__horizontal_well.csv,
train,a645da9a,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,6766,3016002.51,1113987.16,3020052.95,1109217.39,3017871.23,1111795.1,3017882.306463189,1111776.401690805,3016000.03,3020052.95,1109217.39,1113989.32,data/raw/train/a645da9a__horizontal_well.csv,
train,a692b17e,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5409,2910510.89,1039642.6,2907361.94,1043357.75,2909117.59,1041308.51,2909080.151869112,1041318.7281105577,2907361.94,2910511.38,1039642.6,1043357.75,data/raw/train/a692b17e__horizontal_well.csv,
train,a6b8ac67,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,7017,2948241.26,1014995.97,2945130.09,1020724.85,2946774.29,1017633.08,2946783.3741627424,1017659.6311928122,2945130.09,2948241.26,1014995.97,1020724.85,data/raw/train/a6b8ac67__horizontal_well.csv,
train,a6ed2eff,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7054,3009975.31,1116306.34,3010152.0,1122813.69,3010114.38,1119294.22,3010091.761454496,1119317.026637365,3009972.33,3010167.38,1116300.9,1122813.69,data/raw/train/a6ed2eff__horizontal_well.csv,
train,a6f967fb,native_overlap_1_cluster_0032,native_overlap_1_cluster_0032,8,True,7032,3033567.26,1095363.31,3038098.05,1090989.92,3035569.98,1093428.2,3035606.5627972144,1093403.3825170642,3033561.26,3038098.05,1090989.92,1095373.82,data/raw/train/a6f967fb__horizontal_well.csv,
train,a76db406,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,6451,2944751.83,1069255.61,2948631.74,1064783.23,2946535.68,1067231.46,2946530.537046969,1067194.4520601435,2944751.5,2948631.74,1064783.23,1069258.74,data/raw/train/a76db406__horizontal_well.csv,
train,a7744f5b,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6017,2906749.56,1034714.9,2910459.07,1030596.36,2908455.57,1032835.45,2908462.727836134,1032813.9432873556,2906749.56,2910459.07,1030596.36,1034718.83,data/raw/train/a7744f5b__horizontal_well.csv,
train,a783cc24,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,3275,2938430.18,1068831.37,2940194.94,1066362.32,2939245.52,1067695.23,2939256.0596122253,1067683.666854962,2938430.18,2940194.94,1066362.32,1068831.37,data/raw/train/a783cc24__horizontal_well.csv,
train,a79fd2e7,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,6327,3007934.43,1104742.53,3007977.6,1110455.89,3007998.1,1107297.25,3007985.540984666,1107331.227262528,3007934.43,3008003.58,1104742.52,1110455.89,data/raw/train/a79fd2e7__horizontal_well.csv,
train,a7fc3e6b,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,6378,2949735.29,1073677.79,2953626.81,1069198.78,2951533.44,1071591.41,2951549.6174835404,1071579.5975446836,2949735.29,2953626.81,1069198.78,1073678.1,data/raw/train/a7fc3e6b__horizontal_well.csv,
train,a85bb86f,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5100,2919544.44,1046991.09,2916536.63,1050304.94,2918284.49,1048456.08,2918224.2789098076,1048462.5427607832,2916536.63,2919544.44,1046991.09,1050304.94,data/raw/train/a85bb86f__horizontal_well.csv,
train,a85e4bc3,native_overlap_1_cluster_0031,native_overlap_1_cluster_0031,8,True,5993,2860284.47,1041789.53,2863888.38,1037514.04,2861952.68,1039791.63,2861974.804221587,1039789.5296846335,2860284.47,2863888.38,1037514.04,1041789.53,data/raw/train/a85e4bc3__horizontal_well.csv,
train,a87433c9,native_overlap_1_cluster_0052,native_overlap_1_cluster_0052,1,False,7460,3003125.45,1103422.43,3005505.08,1096995.95,3004228.01,1100493.98,3004226.8902265443,1100464.6186367287,3003124.9,3005505.08,1096995.95,1103422.43,data/raw/train/a87433c9__horizontal_well.csv,
train,a8ed028a,native_overlap_1_cluster_0034,native_overlap_1_cluster_0034,7,True,7310,3036766.57,1089018.16,3031843.77,1093681.65,3034467.9,1091141.04,3034460.3376689493,1091164.7201272235,3031843.77,3036767.46,1089014.61,1093681.65,data/raw/train/a8ed028a__horizontal_well.csv,
train,a959858c,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,5770,3018829.08,1108762.4,3022159.44,1105062.43,3020281.59,1107233.71,3020304.1732374295,1107168.472717504,3018828.51,3022159.44,1105062.43,1108762.53,data/raw/train/a959858c__horizontal_well.csv,
train,a9c9b150,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,5826,2986392.93,1108414.75,2983316.92,1112724.98,2984987.75,1110345.24,2984988.4392276127,1110379.0364778577,2983316.92,2986392.93,1108414.75,1112724.98,data/raw/train/a9c9b150__horizontal_well.csv,
train,aa95015b,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,5761,3000998.18,1117073.58,3001661.69,1111797.5,3001286.61,1114649.05,3001288.107512577,1114629.910286409,3000982.82,3001661.69,1111797.5,1117073.58,data/raw/train/aa95015b__horizontal_well.csv,
train,aaaf3c03,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,4728,2911133.21,1016444.14,2907044.86,1017519.95,2909329.27,1016933.55,2909294.7668316355,1016920.096548216,2907044.86,2911133.21,1016439.08,1017519.95,data/raw/train/aaaf3c03__horizontal_well.csv,
train,aaeffccb,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4586,3006733.14,1091121.92,3009234.79,1088068.88,3007784.52,1089839.85,3007806.031718276,1089795.0669210677,3006728.62,3009234.79,1088068.88,1091128.39,data/raw/train/aaeffccb__horizontal_well.csv,
train,ab112491,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7178,2999370.03,1085295.7,2997005.93,1091387.06,2998298.56,1088046.65,2998264.267195613,1088070.8283156874,2997005.93,2999370.03,1085295.7,1091387.06,data/raw/train/ab112491__horizontal_well.csv,
train,ab18d3fc,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7337,3008680.38,1092105.39,3013143.27,1086936.22,3010758.86,1089718.3,3010764.903479628,1089697.719751945,3008680.38,3013143.27,1086936.22,1092108.81,data/raw/train/ab18d3fc__horizontal_well.csv,
train,ab3ced07,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,6008,3012978.88,1093752.02,3011112.8,1098820.23,3012152.09,1096007.72,3012149.2668425418,1096041.4101997332,3011112.8,3012978.88,1093752.02,1098820.23,data/raw/train/ab3ced07__horizontal_well.csv,
train,ab6fe95d,native_overlap_1_cluster_0031,native_overlap_1_cluster_0031,8,True,7424,2859764.17,1040445.08,2855426.45,1045764.8,2857773.46,1042895.87,2857752.32583782,1042910.4006505932,2855426.45,2859764.17,1040445.08,1045764.8,data/raw/train/ab6fe95d__horizontal_well.csv,
train,ab94878e,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,7652,2939991.51,1058906.07,2935373.71,1064342.17,2937827.77,1061415.88,2937824.536182703,1061438.4960859916,2935373.71,2939991.51,1058906.07,1064342.17,data/raw/train/ab94878e__horizontal_well.csv,
train,abf460d2,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4763,3008754.34,1087359.2,3005705.47,1090564.82,3007346.96,1088846.45,3007322.345087133,1088843.5437161427,3005705.47,3008754.34,1087358.49,1090564.82,data/raw/train/abf460d2__horizontal_well.csv,
train,ac6f01d5,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,6729,3014806.27,1093943.24,3017149.91,1088262.26,3015975.4,1091407.93,3015957.8844449515,1091371.828760589,3014802.7,3017149.91,1088262.26,1093945.23,data/raw/train/ac6f01d5__horizontal_well.csv,
train,ad2133a8,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,7187,2925288.47,1016348.98,2921251.35,1021950.49,2923352.81,1019040.24,2923344.2863113848,1019046.021736467,2921251.35,2925288.47,1016348.98,1021950.49,data/raw/train/ad2133a8__horizontal_well.csv,
train,add9c322,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,5519,2990450.1,1114860.88,2990145.26,1120028.89,2990312.63,1117279.08,2990307.6718463395,1117293.5421090762,2990145.26,2990450.1,1114860.88,1120028.89,data/raw/train/add9c322__horizontal_well.csv,
train,ae069086,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,6741,2937826.52,1056905.89,2933767.76,1061500.26,2935996.8,1058983.13,2935988.1019195886,1059018.1197344617,2933767.76,2937826.52,1056905.89,1061500.26,data/raw/train/ae069086__horizontal_well.csv,
train,ae0784a8,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,9171,2990936.6,1071772.55,2994200.09,1063397.47,2992524.11,1067659.35,2992525.4541565687,1067654.7927030898,2990936.6,2994200.09,1063397.47,1071772.55,data/raw/train/ae0784a8__horizontal_well.csv,
train,ae35f33a,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,6469,2944612.09,1014893.6,2946059.77,1009281.48,2945260.3,1012413.13,2945266.2866470814,1012372.5382300202,2944612.09,2946059.77,1009281.48,1014904.45,data/raw/train/ae35f33a__horizontal_well.csv,
train,ae8959c3,native_overlap_1_cluster_0023,native_overlap_1_cluster_0023,13,True,6645,2998178.62,1127577.07,2993749.14,1131614.35,2996195.78,1129378.04,2996169.8932942073,1129404.4641820905,2993749.14,2998178.66,1127575.91,1131614.35,data/raw/train/ae8959c3__horizontal_well.csv,
train,aed44918,native_overlap_1_cluster_0040,native_overlap_1_cluster_0040,2,True,4020,3002416.66,1066033.56,3000065.39,1069149.49,3001278.8,1067550.15,3001272.958696525,1067550.935480099,3000065.39,3002416.66,1066033.56,1069149.49,data/raw/train/aed44918__horizontal_well.csv,
train,aee6393a,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,7146,2918100.14,1046080.67,2923179.74,1041380.29,2920588.99,1043834.7,2920585.251309827,1043824.4488119225,2918100.14,2923179.74,1041380.29,1046080.67,data/raw/train/aee6393a__horizontal_well.csv,
train,af7a59ce,native_overlap_1_cluster_0030,native_overlap_1_cluster_0030,8,True,4330,2902974.38,1026253.75,2905666.45,1023254.71,2904236.08,1024875.68,2904240.8699399536,1024862.9943556592,2902974.38,2905666.45,1023254.71,1026253.75,data/raw/train/af7a59ce__horizontal_well.csv,
train,aff4e561,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7723,2884117.5,1020241.93,2879318.37,1025663.55,2881877.09,1022775.86,2881863.4026854928,1022786.0628551128,2879318.37,2884119.46,1020238.6,1025663.55,data/raw/train/aff4e561__horizontal_well.csv,
train,b04b58a3,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5229,2942314.58,1073606.38,2945499.16,1069938.83,2943791.8,1071912.91,2943806.2280569924,1071900.8182080677,2942314.58,2945499.16,1069938.83,1073606.38,data/raw/train/b04b58a3__horizontal_well.csv,
train,b0d42b0d,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,6357,2985372.95,1106358.01,2981333.15,1110988.08,2983430.86,1108609.84,2983423.493734465,1108611.250229668,2981333.15,2985372.95,1106358.01,1110988.08,data/raw/train/b0d42b0d__horizontal_well.csv,
train,b0f53bf4,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4202,2999945.15,1090240.89,2997137.75,1093168.61,2998575.8,1091643.09,2998576.900766307,1091652.313203236,2997137.75,2999945.15,1090240.89,1093168.61,data/raw/train/b0f53bf4__horizontal_well.csv,
train,b19b0395,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7196,2898633.07,1024767.78,2903295.67,1019673.24,2900864.2,1022321.3,2900874.045484996,1022318.8799471912,2898632.78,2903295.67,1019673.24,1024767.78,data/raw/train/b19b0395__horizontal_well.csv,
train,b1efb8a4,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,7562,3007511.38,1097418.59,3004937.11,1104153.63,3006238.79,1100609.15,3006248.2958873245,1100623.533928854,3004937.11,3007511.38,1097418.59,1104153.63,data/raw/train/b1efb8a4__horizontal_well.csv,
train,b32902c0,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,5737,2990080.74,1114845.0,2989790.33,1120030.96,2989954.6,1117172.97,2989965.844000344,1117203.6441502536,2989790.33,2990121.22,1114840.39,1120030.96,data/raw/train/b32902c0__horizontal_well.csv,
train,b32e4903,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7420,2904181.88,1026696.68,2899603.31,1031898.09,2902012.55,1029085.49,2901998.39849191,1029097.720452832,2899603.31,2904181.88,1026696.68,1031898.09,data/raw/train/b32e4903__horizontal_well.csv,
train,b3388334,native_overlap_1_cluster_0033,native_overlap_1_cluster_0033,8,True,7807,2887495.76,1007487.75,2889292.41,1014477.58,2888323.25,1010700.8,2888322.0691072103,1010727.5444024629,2887490.98,2889292.41,1007487.75,1014477.58,data/raw/train/b3388334__horizontal_well.csv,
train,b37fd114,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,9786,2985573.67,1086524.7,2989075.54,1077711.29,2987242.2,1082239.78,2987270.1716932277,1082243.4911863923,2985573.67,2989075.54,1077711.29,1086524.7,data/raw/train/b37fd114__horizontal_well.csv,
train,b38e3116,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,7954,3007816.49,1097435.0,3005186.52,1104371.68,3006593.63,1100657.93,3006584.1505645025,1100675.5455896417,3005186.52,3007816.57,1097433.4,1104371.68,data/raw/train/b38e3116__horizontal_well.csv,
train,b4d8dd4f,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5909,2916716.93,1045301.47,2913152.84,1049297.48,2915112.95,1047096.53,2915093.760318155,1047117.989439836,2913152.84,2916716.93,1045301.47,1049297.48,data/raw/train/b4d8dd4f__horizontal_well.csv,
train,b4f37e6e,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,4499,2916184.23,1044345.05,2918845.89,1041152.92,2917377.08,1042854.2,2917405.191209154,1042853.8319070921,2916184.23,2918845.89,1041152.92,1044345.05,data/raw/train/b4f37e6e__horizontal_well.csv,
train,b56bc0aa,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,7431,2916436.66,1043146.99,2912118.81,1048358.55,2914463.81,1045483.4,2914449.383439655,1045514.1916956023,2912118.81,2916436.66,1043146.99,1048358.55,data/raw/train/b56bc0aa__horizontal_well.csv,
train,b585b4fa,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5999,2906803.56,1037020.6,2903229.94,1041150.75,2905195.08,1038892.46,2905173.4110368397,1038910.6065027474,2903229.94,2906803.56,1037020.6,1041150.75,data/raw/train/b585b4fa__horizontal_well.csv,
train,b5aa9634,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,8747,3010519.08,1074812.51,3007427.35,1082834.88,3008972.8,1078751.58,3008986.795683082,1078759.912787243,3007427.35,3010519.08,1074812.51,1082834.88,data/raw/train/b5aa9634__horizontal_well.csv,
train,b7974e66,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,7170,2987448.82,1065130.66,2987338.27,1071973.54,2987390.9,1068393.6,2987374.9579930166,1068402.5469470045,2987307.08,2987450.1,1065130.66,1071973.54,data/raw/train/b7974e66__horizontal_well.csv,
train,b7cdcecb,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7620,2884974.58,1021236.51,2889670.6,1015702.31,2887199.4,1018592.95,2887202.729519677,1018582.9889934378,2884974.06,2889670.6,1015702.31,1021236.51,data/raw/train/b7cdcecb__horizontal_well.csv,
train,b7fea9ef,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5575,2938423.52,1068838.63,2941310.12,1064714.73,2939727.86,1067000.57,2939748.778116599,1066979.3829076227,2938422.03,2941310.12,1064714.73,1068841.18,data/raw/train/b7fea9ef__horizontal_well.csv,
train,b85f7b06,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,5453,3011927.04,1115363.2,3012005.16,1110312.96,3011926.65,1113033.19,3011932.072389515,1113015.266246106,3011877.5,3012005.16,1110312.96,1115364.21,data/raw/train/b85f7b06__horizontal_well.csv,
train,b881d27e,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5442,2904706.35,1028254.51,2907949.92,1024427.04,2906108.8,1026422.44,2906147.058557519,1026430.7445865455,2904705.67,2907949.92,1024427.04,1028254.95,data/raw/train/b881d27e__horizontal_well.csv,
train,b8c49c1a,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,6254,2942923.3,1065642.83,2946629.95,1061429.46,2944568.59,1063775.21,2944590.9646738097,1063745.4611864414,2942923.3,2946629.95,1061429.46,1065643.03,data/raw/train/b8c49c1a__horizontal_well.csv,
train,b95e7121,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7492,2998196.76,1115812.89,3000287.3,1108889.52,2999202.48,1112464.78,2999200.67372665,1112457.5056793909,2998196.76,3000287.3,1108889.52,1115812.89,data/raw/train/b95e7121__horizontal_well.csv,
