well_a,well_b,min_xy_dist_ft,sample_min_xy_dist_ft,global_angle_deg,eval_angle_deg,local_angle_at_closest_deg,a_md,b_md,a_closest_idx,b_closest_idx,a_x,a_y,b_x,b_y,a_length_ft,b_length_ft,a_eval_start_idx,a_eval_end_idx,b_eval_start_idx,b_eval_end_idx,a_start_x,a_start_y,a_end_x,a_end_y,b_start_x,b_start_y,b_end_x,b_end_y
2acc78d4,c36625df,1172.8518138710706,1172.9349077421207,176.09587719203049,177.5443599297842,179.21882765562475,11389.0,12222.0,243,1061,3008521.91,1110840.84,3007368.09,1111051.27,5543.28095572478,5851.378503028056,1843,6108,1644,6385,3008523.0,1110844.86,3008478.21,1105301.76,3007308.96,1110514.58,3007754.52,1116348.97
739a914f,ddc790ff,1177.234097577714,1177.2608090394513,176.6369348178876,178.9854095004233,177.933500553755,10900.0,12199.0,228,1331,3009262.83,1117337.98,3010438.9,1117390.32,6628.683788822584,5941.052315288977,1814,7318,1742,6467,3009261.66,1117336.97,3008766.85,1110726.78,3010445.03,1116578.08,3010540.2,1122518.37
2d0c268a,ea41324e,1178.0004634970237,1178.0207913696995,178.39312556545792,179.47758115536988,151.70302190801996,11725.0,10806.0,1055,0,3002675.2,1117115.69,3003851.34,1117049.51,5745.931902363478,6421.78574868389,1739,6288,1814,6838,3002585.95,1116598.81,3002839.16,1122339.16,3003851.34,1117049.51,3003748.36,1110628.55
9da441ba,c66be2b8,1178.2700977280676,1178.2765516638626,178.9889614995029,179.34523381284097,172.0133113183008,10864.0,10965.0,0,628,2997544.22,1115424.96,2996418.68,1115076.42,7053.032662372758,5502.549570553659,1500,7282,2053,6206,2997544.22,1115424.96,2999649.11,1108693.34,2996440.46,1114990.17,2994705.88,1120212.17
2ab29395,b0f53bf4,1178.6532961393305,1178.6956036653633,161.4058642928924,161.61883930027912,156.37490252971034,11626.0,11950.0,0,287,2998997.85,1089519.07,2999815.39,1090368.1,3187.5868745023695,4056.2346034716334,1473,3324,1447,4201,2998997.85,1089519.07,3000355.26,1086634.95,2999945.15,1090240.89,2997137.75,1093168.61
764072a5,f03f10fe,1178.8173759321494,1178.885284198535,178.6469360391211,178.4233190051067,179.85527896920624,11473.0,11528.0,981,1004,2910694.01,1040554.38,2909811.98,1039772.31,4169.450928359806,5409.760003225874,1645,4593,1678,5822,2911067.73,1040134.45,2908332.71,1043281.51,2909380.01,1040189.78,2913024.06,1036191.48
98bc6f66,df71d1ff,1178.843965968181,1178.9981618728232,179.96695478432355,179.89773792020648,113.64832443736522,10921.0,10393.0,638,0,2883543.31,1020037.9,2884372.11,1020876.21,7250.185129001951,7432.332505425212,1657,7719,1651,7878,2883662.75,1019879.9,2878901.07,1025347.22,2884372.11,1020876.21,2889256.65,1015274.35
46a301e9,9298ad5b,1179.3941358597874,1179.3941358597874,176.9167356680075,176.92104151360581,137.54550015988605,20086.0,10536.0,9961,0,2977166.29,1092007.46,2978126.43,1092692.37,9439.853448449334,5341.744629996959,1736,9961,1843,5806,2971117.4,1099254.65,2977166.29,1092007.46,2978126.43,1092692.37,2974929.07,1096971.52
09441b8d,445af6c2,1179.4148360097129,1179.4148360097129,179.162232148447,178.82225467660524,63.84559844970838,11212.0,10297.0,825,0,2908131.05,1038646.71,2907267.82,1037843.06,6799.295443771958,7437.787933102292,1907,7394,1957,7997,2908308.08,1038444.9,2903888.74,1043612.09,2907267.82,1037843.06,2912184.29,1032261.93
c1d046f4,fc03f21f,1179.5883499763056,1179.5883499763056,158.56605038414142,158.08990940556555,157.86228997629053,17977.0,17258.0,6916,6201,3002669.15,1109941.45,3001761.88,1109187.6,6698.863805094217,5624.851640105861,1404,6916,1399,6201,3002662.01,1116640.31,3002669.15,1109941.45,3003822.94,1103953.96,3001761.88,1109187.6
c8d9680c,d085e611,1179.6569322475627,1179.7412754498025,179.78442139714386,179.80161412362645,179.9926027807147,11282.0,18097.0,535,7768,2995822.89,1114866.05,2996920.02,1115299.52,7431.688384135842,7368.783170008496,1460,7740,1661,7851,2995902.05,1114627.68,2993338.6,1121603.26,2994436.83,1122149.3,2996952.54,1115223.25
1a68190b,e03b45fd,1180.2227568134851,1180.2522174941355,166.45728203650074,166.2709658045148,175.80366513617506,12369.0,13450.0,265,1345,2948036.55,1015034.03,2949067.04,1015609.37,5914.736013331329,6587.285513176065,2028,6501,1741,7082,2948036.47,1015031.88,2949518.9,1009305.93,2949470.88,1014842.84,2946372.48,1020655.95
6ede926a,7cd4bb31,1181.7224928465482,1181.774484620656,178.6206427193962,178.7115209072286,178.41331553921262,10884.0,11194.0,293,492,2904367.17,1031247.44,2903488.91,1030456.79,6129.944754759192,7666.7367085418955,1683,6620,1520,7958,2904371.19,1031245.68,2900385.61,1035903.08,2903308.28,1030619.81,2908431.83,1024916.47
203721ab,91abc4c7,1181.9547386427619,1181.9805846967263,178.82672273251444,178.32594166159743,179.52754844866254,11005.0,11572.0,430,1089,2899253.63,1025146.05,2900120.92,1025949.06,6842.9556468680685,7274.669451102148,1505,7234,1939,7786,2899177.07,1025220.51,2903775.7,1020153.1,2900536.62,1025532.93,2895759.2,1031019.01
4f69febf,c50b42f6,1182.2096496391732,1182.2266724276665,178.50514025054932,179.8125426322951,179.88149335812386,10680.0,11020.0,852,874,2888708.83,1025117.23,2889684.54,1025784.77,6866.527260413126,7279.126095747983,2139,7598,1906,7919,2888828.01,1024912.59,2883996.43,1029791.63,2889674.09,1026152.49,2894659.32,1020848.42
7e208414,d273674e,1182.7363312252132,1182.7363312252132,154.99640464298963,154.56071199354292,155.48620583295263,17215.0,16992.0,5731,5737,3010641.31,1105141.06,3011767.85,1104780.82,5432.8891525318795,5100.133654033138,1506,5731,1839,5737,3010875.02,1110568.92,3010641.31,1105141.06,3013722.72,1100070.21,3011767.85,1104780.82
4f4afcc6,c9578d27,1183.0070140115354,1183.031776115878,178.7059998156171,179.15152681002417,172.5022786197033,11873.0,10785.0,1208,70,2905670.76,1030623.63,2906480.6,1031485.99,6857.580302716064,5814.182087843481,1539,7183,1715,6201,2905065.79,1031276.6,2909669.98,1026194.49,2906480.72,1031486.06,2902675.37,1035881.97
52f1e77a,a3518960,1183.1978492626638,1183.1978492626638,179.60416001707043,179.4052254277189,176.0911760871382,17609.0,18418.0,6052,6991,3022970.91,1115260.63,3024087.87,1114870.3,5811.158791652689,6328.907992758245,1611,6052,2025,6991,3023060.38,1121071.1,3022970.91,1115260.63,3024034.15,1108541.62,3024087.87,1114870.3
ac6f01d5,be35c8f2,1185.2135271330378,1185.318282361195,179.4521292921628,178.75157168359024,163.69882547385282,12271.0,11915.0,634,210,3014938.47,1093856.12,3015682.82,1094778.44,6145.4196121990235,5393.966952225271,1725,6728,1672,5897,3014806.27,1093943.24,3017149.91,1088262.26,3015687.26,1094777.64,3013677.97,1099783.4
26d3a96a,d4f60a28,1185.9951954790906,1186.0166428005562,176.6950357798558,176.8204095403134,139.80087844290125,18026.0,11544.0,6008,0,3019960.18,1086718.48,3020945.84,1087378.07,5978.058799217251,5753.978084855896,1744,6464,1934,6434,3023065.81,1082151.35,3019706.06,1087095.97,3020945.84,1087378.07,3024448.65,1082813.14
044af7d1,16e4a047,1186.2072672175536,1186.2072672175536,154.5548506909772,153.9966511087617,153.15532920370654,17506.0,17039.0,6066,5683,3009755.45,1105274.94,3010854.87,1104829.56,5736.620945722303,5192.773781727733,1548,6066,1553,5683,3010003.63,1111006.19,3009755.45,1105274.94,3012880.98,1100048.37,3010854.87,1104829.56
2d2d0c6b,865033f8,1186.3846992014026,1186.433748676923,172.150124606035,171.77131549256418,21.888294669202764,10309.0,10748.0,1,385,2918852.76,1046293.32,2917963.89,1045507.56,6385.410949476959,4781.052152664815,1922,6966,1746,5302,2918852.77,1046293.32,2923656.06,1042085.96,2917984.7,1045478.8,2914852.21,1049090.72
41fb0192,9bd2bba3,1189.599638911931,1189.6008231755854,171.39381504031493,171.73687833902366,169.64176981352077,16436.0,12326.0,4380,422,3008491.68,1073979.64,3009573.53,1074474.36,4097.232180692386,8618.358916870498,1408,4380,1653,9091,3006235.36,1077399.63,3008491.68,1073979.64,3009604.71,1074407.48,3005988.57,1082230.5
368131f9,9d072e4c,1190.171257593116,1190.2537655474753,176.3965714931161,176.30792227050907,142.44876757113394,11411.0,12196.0,0,934,2999315.4,1101522.4,3000439.72,1101912.8,6263.814193875855,6532.455022891409,1577,6567,1691,6797,2999315.4,1101522.4,2997074.55,1107371.67,3000251.43,1102569.96,3002200.37,1096335.01
18d24f7b,729f4217,1191.3929844512895,1191.460052876227,179.0925676320628,178.48993519956056,136.57181472030467,10632.0,11280.0,0,585,2907112.12,1037221.71,2907993.65,1038023.16,5887.033119772818,7313.918653416888,1702,6259,1397,7591,2907112.12,1037221.71,2903234.94,1041651.68,2907786.14,1038267.28,2912689.62,1032840.56
445af6c2,bb2cdd83,1193.774685315315,1193.8189305333788,179.56337483324765,179.1307056700047,179.48186781472174,11052.0,10933.0,755,566,2907422.04,1037635.7,2906486.97,1036893.58,7437.787933102292,5061.157626966524,1957,7997,1840,5664,2907267.82,1037843.06,2912184.29,1032261.93,2906533.83,1036828.64,2903217.38,1040651.79
7d50373e,8a9c8932,1193.9467680763817,1194.0309947399842,178.84466993184355,177.9247761386339,179.613144373076,11268.0,12064.0,515,1347,2900377.25,1025937.72,2901262.5,1026738.87,6211.713457155149,6085.1646725622795,1372,6493,1681,6343,2900198.34,1026121.53,2904406.87,1021552.76,2902061.81,1025981.51,2898030.1,1030539.42
12f0cd90,fc03f21f,1195.2369141721274,1195.2369141721274,175.34974532818723,175.21844460574562,172.58072813909695,18240.0,17258.0,7430,6201,3000573.77,1109057.27,3001761.88,1109187.6,7120.5485879250145,5624.851640105861,1484,7430,1399,6201,2998510.38,1115872.3,3000573.77,1109057.27,3003822.94,1103953.96,3001761.88,1109187.6
62a6f539,77e4821c,1196.7028384690843,1196.7194167806972,170.30464453611683,170.17564261873747,178.2327723392751,10669.0,10833.0,217,224,2918486.34,1045926.3,2919414.9,1046681.2,4774.469241727227,6268.218779206842,1560,5252,1147,6539,2918488.01,1045923.03,2915403.3,1049567.22,2919369.19,1046743.23,2924166.87,1042709.27
94d813a4,e46f4ef4,1198.5310793632561,1198.5310793632561,169.26935726447593,169.43714224336503,168.8421025853516,18692.0,20819.0,6590,8929,3018892.24,1086773.67,3019815.13,1087538.36,6073.233015956094,8383.447124786895,1744,6590,1735,8929,3022165.43,1081657.97,3018892.24,1086773.67,3016690.68,1095317.82,3019815.13,1087538.36
5a5d1982,8d5d46d7,1200.2372717508727,1200.2894976211628,179.13778823316238,177.86303215921555,179.94880535734242,12656.0,10759.0,2113,50,2908479.1,1033303.98,2907615.08,1032470.89,4912.0790271026435,6858.800647255863,1552,5445,1527,7281,2907405.34,1034469.25,2910703.12,1030828.76,2907615.17,1032470.66,2903087.45,1037622.64
4fbe9c06,7c607683,1201.1682604031962,1201.389945438153,178.08812340731518,178.03727825461138,179.13666672355842,11125.0,10956.0,686,615,2907587.57,1037982.92,2908484.34,1038782.05,7370.62957327922,6430.130361555815,1651,7937,1673,7000,2907446.64,1038066.46,2912415.48,1032622.49,2908573.41,1038688.21,2904399.46,1043579.5
c8d9680c,efde6ac3,1201.583497764374,1201.6274299881688,179.71300616442943,179.644996188325,179.98604806388784,16456.0,13015.0,5709,2686,2994058.96,1119707.44,2995202.82,1120075.39,7431.688384135842,5738.249387121568,1460,7740,1661,6219,2995902.05,1114627.68,2993338.6,1121603.26,2994436.83,1122149.3,2996389.15,1116753.38
cdc60a53,e6c55748,1202.2759864524253,1202.293075127816,178.047804763076,178.06151121260785,179.6318894721856,11295.0,11396.0,780,790,2907637.96,1034962.88,2906739.36,1034164.14,7122.335454975451,5487.810282735605,1753,7630,1487,5958,2907832.98,1034740.78,2903214.42,1040162.64,2906522.52,1034406.19,2910221.4,1030352.26
1a518997,521a7819,1203.2047866012194,1203.2399861208944,178.36742018179348,178.54872488055628,179.91891241756204,11129.0,11942.0,751,1567,2907899.29,1039188.51,2907011.77,1038376.1,5991.130536868663,6597.515965308433,1938,6543,2024,7223,2907746.15,1039359.82,2911796.42,1034945.19,2907622.96,1037643.45,2903303.06,1042630.0
729665c0,925a7cd1,1204.231841880876,1204.2715240757182,177.14683750497855,176.9771888648248,177.86491526125508,17153.0,13715.0,5774,2459,3001308.33,1090792.92,3002261.34,1091529.09,5413.395596490217,5963.830501590427,1512,5774,1984,6500,2997883.18,1094984.96,3001308.33,1090792.92,3003404.4,1089977.65,2999865.54,1094778.04
24d8997e,56b00794,1204.3092112077716,1204.4208404458539,173.74738075987278,173.51902073107075,179.7980679311041,11125.0,11020.0,760,332,2918576.87,1046369.85,2917680.68,1045565.36,4631.9386729101225,7043.967214098775,1746,5187,1228,7292,2918727.79,1046207.99,2915749.09,1049755.13,2917598.87,1045653.1,2922689.25,1040784.27
0dc835f3,7256229b,1204.5209199094513,1204.5209199094513,178.58805313982475,178.59157207050043,176.59773537798225,10658.0,10283.0,0,0,2994854.75,1121984.78,2996059.03,1121960.69,5224.065777610338,6485.706295115571,851,5278,1557,6971,2994854.75,1121984.78,2993184.97,1126934.8,2996059.03,1121960.69,2998282.87,1115868.16
2acc78d4,d924e971,1207.2110074461852,1207.2154098584035,159.96406866550294,159.44700156897898,88.7669134006717,17168.0,10984.0,6022,0,3008480.84,1105387.67,3007274.18,1105424.14,5543.28095572478,4643.512679879596,1843,6108,2124,5307,3008523.0,1110844.86,3008478.21,1105301.76,3007274.18,1105424.14,3005718.57,1109799.33
37344c2a,b4d8dd4f,1207.2927799418917,1207.3135097394245,176.3079808677392,176.62909281125357,60.17135301363591,10449.0,10246.0,136,0,2917876.6,1044965.73,2916716.93,1045301.47,6355.796779987681,5354.515239328611,1746,6942,1650,5908,2917878.82,1044963.87,2922406.04,1040502.88,2916716.93,1045301.47,2913152.84,1049297.48
b977be4a,c66be2b8,1211.672858365398,1211.672858365398,177.31090422882264,176.78345833509158,178.77614295162465,10718.0,10337.0,0,0,2995286.45,1114620.83,2996440.46,1114990.17,7132.760702483987,5502.549570553659,1578,7494,2053,6206,2995286.45,1114620.83,2997850.03,1107964.68,2996440.46,1114990.17,2994705.88,1120212.17
2ab29395,ab112491,1213.0901914119988,1213.1059484231255,176.00758256879368,175.42440893440164,179.95972128343064,11797.0,15668.0,171,4532,2999037.8,1089421.13,2997935.05,1088915.63,3187.5868745023695,6534.036689489851,1473,3324,1993,7177,2998997.85,1089519.07,3000355.26,1086634.95,2999370.03,1085295.7,2997005.93,1091387.06
9426ec1e,9df1b1f9,1213.1002046409221,1213.1581902209214,156.61989396366707,156.27700981727978,165.36888121046374,11721.0,17102.0,0,5460,3012610.93,1108788.89,3013702.85,1109317.4,3666.722550180195,5922.3202245827615,1391,3922,1743,6443,3012610.93,1108788.89,3012870.83,1105131.39,3015970.64,1104927.23,3013241.09,1110183.03
f6824bb0,fbd68d27,1214.1622626732426,1214.2203546720739,179.16402496350463,178.99483667732198,179.92492603407123,12011.0,11105.0,1684,515,2906670.99,1038239.28,2907627.39,1038987.27,6232.54521951511,8148.962381812816,1849,6863,1723,8551,2907356.58,1037428.49,2903275.0,1042138.62,2907556.01,1039139.72,2912981.9,1033059.81
14ad5efb,6d590e26,1214.2582582382415,1214.2759644328462,178.70434939916467,178.0549145895855,161.57615432666046,11484.0,10461.0,630,0,2997306.23,1114963.4,2996118.79,1114709.61,7016.287992557041,7287.857176495562,1510,7351,1746,7841,2997226.5,1115279.51,2999323.97,1108584.07,2996118.79,1114709.61,2993783.44,1121613.16
14ad5efb,8612b37f,1215.0100284772773,1215.0100284772773,177.02070053092243,175.3150352983408,172.8295228700188,18205.0,18152.0,7351,6806,2999323.97,1108584.07,2998358.75,1107846.1,7016.287992557041,6405.633661707643,1510,7351,1642,6806,2997226.5,1115279.51,2999323.97,1108584.07,3000588.79,1101841.18,2998358.75,1107846.1
6dbe4b60,992c99e8,1217.9150867362016,1217.9271614098172,178.61964842886746,178.75293795623668,163.52870601624815,10790.0,11855.0,1,1080,3005151.23,1117057.9,3006364.34,1116949.82,6137.639849094888,6198.683409571652,2025,6672,1836,6739,3005151.23,1117057.91,3004845.89,1110927.87,3006331.09,1116403.61,3006490.24,1122600.25
d40f61d5,e14d641e,1218.2754222670778,1218.3019894917354,177.82042274402858,177.61647752206957,173.9894942634037,11952.0,10688.0,1591,251,2909888.4,1039106.63,2910796.13,1039919.17,5345.018035442033,4488.409229615861,1841,5879,1794,4977,2909166.73,1039885.24,2912802.39,1035967.18,2910803.18,1039920.84,2907877.52,1043324.71
8612b37f,d1ee630d,1221.6564019803243,1221.6564019803243,179.86860063998532,178.7255424373074,176.20575012172995,18152.0,18516.0,6806,7878,2998358.75,1107846.1,2997140.72,1107752.04,6405.633661707643,7428.723962835182,1642,6806,1589,7878,3000588.79,1101841.18,2998358.75,1107846.1,2994538.54,1114710.1,2997140.72,1107752.04
89f36adf,a3518960,1221.7708974269356,1221.7708974269356,178.71614165668782,178.4169209325641,176.21706146085717,18378.0,18418.0,7040,6991,3025274.34,1115161.87,3024087.87,1114870.3,6523.953452201982,6328.907992758245,1749,7040,2025,6991,3025475.87,1121682.71,3025274.34,1115161.87,3024034.15,1108541.62,3024087.87,1114870.3
75cd5f11,8f201368,1222.1583590516605,1222.1623136883568,177.9831132667886,177.97710855244992,146.5352391898915,10568.0,12761.0,0,2374,2908027.9,1039593.46,2907090.25,1038809.57,6013.1508423787245,7633.366417177954,1464,6409,1802,8150,2908027.9,1039593.46,2912086.94,1035157.0,2908282.12,1037378.5,2903330.79,1043188.2
c99f9fae,f074d277,1227.2976757901245,1227.3054965246383,177.4174626947929,177.27038211277957,170.9064857203234,19416.0,13978.0,8393,2029,3022065.19,1108289.16,3021182.44,1107436.51,7696.491700145073,3549.2088616195874,2033,8393,1415,3867,3017075.21,1114148.86,3022065.19,1108289.16,3022360.3,1106190.93,3019939.77,1108786.68
7d50373e,c42fe306,1227.5674291053165,1227.6117628142163,178.32245961377768,177.95287417919243,179.8290508770317,11618.0,11006.0,865,531,2900595.96,1025689.51,2899723.53,1024825.92,6211.713457155149,6524.636972583345,1372,6493,1928,7022,2900198.34,1026121.53,2904406.87,1021552.76,2899804.94,1024728.83,2895526.78,1029655.11
1b82b665,48c1f673,1228.9889505199765,1228.9953038967267,152.9687702588235,153.03142172241945,64.31135082652557,10358.0,10021.0,155,0,2999682.18,1127416.0,2998825.85,1128297.54,4844.276906742777,4098.954239083402,1558,5363,1749,4665,2999683.78,1127415.58,3001369.92,1122874.22,2998825.85,1128297.54,2995808.6,1131072.0
276b012a,dbee6c86,1229.8205305245601,1229.8293345416528,165.83898141152824,165.97731098741724,149.61187070770347,12075.0,11910.0,0,4,3008735.87,1073909.23,3009822.69,1074484.8,5989.192640089203,8620.950445096054,1454,6290,1745,9113,3008735.87,1073909.23,3012385.11,1069160.18,3009822.78,1074484.65,3006402.0,1082397.87
d0a0e7b5,d543916f,1231.0085810422938,1231.0607642195448,168.595196458939,170.98169082900216,126.30641185215877,15961.0,10409.0,5315,6,2990499.81,1119930.54,2991722.46,1120073.75,5139.048762893827,5925.371204456429,1607,5422,1482,6280,2990783.75,1114906.27,2990488.32,1120036.82,2991722.49,1120073.61,2993226.14,1114342.2
739a914f,c36625df,1231.240237565121,1231.26741376522,179.91384752106413,178.15103260968763,178.23315154625863,12464.0,17546.0,1792,6385,3008981.01,1116240.92,3007754.52,1116348.97,6628.683788822584,5851.378503028056,1814,7318,1644,6385,3009261.66,1117336.97,3008766.85,1110726.78,3007308.96,1110514.58,3007754.52,1116348.97
5d7198fd,63559d57,1233.0989226332044,1233.0989226332044,178.42491475841337,176.45664512054913,179.96069608410497,17056.0,16946.0,4796,5809,3017586.28,1108998.16,3016444.49,1109463.83,4716.729348287971,5311.182260570567,1429,4796,1741,5809,3020596.45,1105366.85,3017586.28,1108998.16,3013168.62,1113644.42,3016444.49,1109463.83
c8d9680c,d1ee630d,1233.1935327836889,1233.2199556039413,179.673007038544,178.97780377941154,124.77366692006325,11616.0,10638.0,869,0,2995688.11,1115156.48,2994538.54,1114710.1,7431.688384135842,7428.723962835182,1460,7740,1589,7878,2995902.05,1114627.68,2993338.6,1121603.26,2994538.54,1114710.1,2997140.72,1107752.04
